epochs steps out_loss offset_loss train_accuracy time
13 42 1.608 2.457 0.712 291.168
13 43 1.369 2.820 0.682 291.360
13 44 1.454 2.568 0.648 291.558
13 45 1.301 2.578 0.633 291.729
13 46 1.677 2.768 0.547 291.896
13 47 1.421 2.602 0.655 292.091
13 48 1.408 2.903 0.690 292.286
13 49 0.736 2.358 0.828 292.479
14 0 1.993 2.549 0.587 303.440
14 1 1.674 2.714 0.563 303.634
14 2 1.148 2.621 0.700 303.898
14 3 1.376 2.796 0.637 304.107
14 4 1.234 2.446 0.676 304.312
14 5 1.349 2.809 0.659 304.508
14 6 1.043 2.388 0.802 304.713
14 7 1.918 2.624 0.493 304.912
14 8 1.512 2.708 0.588 305.151
14 9 1.618 2.562 0.645 305.361
14 10 0.934 2.585 0.775 305.555
14 11 1.525 2.743 0.589 305.763
14 12 0.873 2.364 0.713 305.982
14 13 1.297 2.813 0.621 306.207
14 14 1.280 2.795 0.681 306.454
14 15 1.080 2.526 0.650 306.700
14 16 0.974 2.613 0.729 306.953
14 17 1.498 2.840 0.586 307.172
14 18 1.279 2.649 0.630 307.378
14 19 1.036 2.668 0.694 307.607
14 20 1.338 2.551 0.564 307.849
14 21 1.196 2.342 0.673 308.097
14 22 1.272 2.817 0.648 308.323
14 23 1.660 2.904 0.454 308.564
14 24 1.007 2.564 0.716 308.771
14 25 1.627 2.934 0.488 309.000
14 26 1.166 2.584 0.632 309.201
14 27 1.097 2.498 0.735 309.404
14 28 1.122 2.644 0.743 309.619
14 29 1.031 2.521 0.681 309.829
14 30 1.367 2.661 0.588 310.029
14 31 1.116 2.571 0.688 310.228
14 32 0.980 2.584 0.704 310.426
14 33 1.131 2.464 0.626 310.626
14 34 0.980 2.774 0.710 310.794
14 35 1.264 2.564 0.642 310.980
14 36 1.259 2.585 0.663 311.177
14 37 1.332 2.387 0.581 311.385
14 38 1.276 2.781 0.624 311.578
14 39 1.141 2.357 0.715 311.766
14 40 1.067 2.528 0.694 311.960
14 41 1.379 2.682 0.660 312.141
14 42 1.175 2.607 0.665 312.354
14 43 1.875 2.773 0.508 312.564
14 44 1.442 2.766 0.590 312.761
14 45 1.120 2.370 0.704 312.993
14 46 1.009 2.599 0.753 313.178
14 47 1.040 2.426 0.675 313.374
14 48 1.157 2.537 0.689 313.578
14 49 0.942 2.323 0.686 313.759
15 0 1.394 2.386 0.665 324.113
15 1 1.053 2.417 0.725 324.303
15 2 1.256 2.453 0.616 324.544
15 3 1.262 2.645 0.649 324.950
15 4 1.218 2.588 0.670 325.137
15 5 2.050 2.460 0.538 325.337
15 6 1.415 2.376 0.669 325.582
15 7 1.582 2.617 0.538 325.770
15 8 1.678 2.366 0.563 325.959
15 9 1.426 2.447 0.662 326.212
15 10 1.158 2.572 0.658 326.418
15 11 1.148 2.295 0.661 326.611
15 12 1.314 2.613 0.694 326.815
15 13 0.814 2.422 0.820 327.063
15 14 0.883 2.336 0.769 327.346
15 15 1.583 2.507 0.648 327.550
15 16 1.194 2.389 0.698 327.806
15 17 1.638 2.880 0.484 328.026
15 18 1.593 2.633 0.548 328.242
15 19 1.300 2.527 0.626 328.435
15 20 1.416 2.492 0.580 328.630
15 21 0.963 2.492 0.690 328.834
15 22 1.103 2.464 0.641 329.035
15 23 0.987 2.300 0.733 329.262
15 24 1.010 2.574 0.767 329.472
15 25 1.065 2.615 0.684 329.690
15 26 0.981 2.392 0.684 329.880
15 27 1.429 2.782 0.553 330.099
15 28 0.983 2.425 0.740 330.306
15 29 1.565 2.435 0.658 330.508
15 30 0.968 2.367 0.730 330.699
15 31 1.217 2.719 0.679 330.887
15 32 0.965 2.544 0.721 331.074
15 33 1.361 2.665 0.630 331.274
15 34 1.373 2.573 0.604 331.469
15 35 1.102 2.594 0.752 331.659
15 36 1.692 2.504 0.639 331.847
15 37 1.366 2.668 0.675 332.044
15 38 1.130 2.426 0.694 332.229
15 39 1.223 2.466 0.777 332.411
15 40 1.516 2.505 0.622 332.609
15 41 1.592 2.685 0.554 332.800
15 42 1.344 2.554 0.575 333.023
15 43 1.118 2.365 0.729 333.199
15 44 1.172 2.638 0.691 333.375
15 45 1.106 2.862 0.771 333.569
15 46 1.660 2.876 0.611 333.744
15 47 0.930 2.270 0.777 333.935
15 48 1.721 2.571 0.615 334.130
15 49 1.098 2.313 0.734 334.350
16 0 1.024 2.336 0.750 344.721
16 1 1.123 2.564 0.774 344.912
16 2 1.674 2.977 0.583 345.106
16 3 1.528 2.574 0.644 345.349
16 4 0.961 2.519 0.738 345.561
16 5 0.996 2.437 0.788 345.819
16 6 2.149 2.376 0.560 346.022
16 7 1.471 2.404 0.617 346.244
16 8 1.156 2.363 0.697 346.450
16 9 1.212 2.740 0.703 346.667
16 10 1.335 2.475 0.656 346.908
16 11 0.865 2.309 0.810 347.149
16 12 1.401 2.461 0.613 347.375
16 13 1.060 2.313 0.724 347.590
16 14 1.072 2.400 0.700 347.805
16 15 1.508 2.582 0.645 348.012
16 16 1.679 2.392 0.512 348.205
16 17 1.594 2.545 0.553 348.436
16 18 0.850 2.467 0.782 348.627
16 19 1.293 2.679 0.681 348.835
16 20 1.660 2.423 0.640 349.036
16 21 1.070 2.573 0.704 349.226
16 22 1.453 2.441 0.628 349.434
16 23 1.413 2.502 0.618 349.631
16 24 0.986 2.595 0.784 349.825
16 25 1.422 2.731 0.613 350.037
16 26 0.717 2.293 0.844 350.243
16 27 1.443 2.399 0.637 350.456
16 28 1.347 2.411 0.697 350.669
16 29 1.733 2.641 0.543 350.866
16 30 1.019 2.533 0.689 351.068
16 31 1.470 2.590 0.649 351.284
16 32 1.291 2.524 0.661 351.499
16 33 1.108 2.419 0.743 351.686
16 34 1.454 2.581 0.602 351.871
16 35 0.942 2.625 0.789 352.054
16 36 1.002 2.412 0.729 352.244
16 37 1.045 2.306 0.745 352.432
16 38 1.404 2.439 0.608 352.630
16 39 0.818 2.364 0.818 352.811
16 40 1.486 2.820 0.562 353.023
16 41 1.149 2.272 0.640 353.194
16 42 1.126 2.425 0.744 353.398
16 43 1.395 2.220 0.639 353.594
16 44 1.036 2.522 0.728 353.783
16 45 1.474 2.426 0.674 353.965
16 46 1.517 2.713 0.593 354.155
16 47 1.429 2.626 0.617 354.345
16 48 1.447 2.396 0.690 354.527
16 49 1.366 2.565 0.610 354.717
17 0 1.712 2.635 0.521 365.897
17 1 1.154 2.217 0.677 366.121
17 2 1.662 2.353 0.445 366.331
17 3 0.859 2.445 0.795 366.533
17 4 1.221 2.548 0.719 366.735
17 5 1.197 2.338 0.697 366.965
17 6 1.334 2.380 0.711 367.183
17 7 1.363 2.424 0.576 367.393
17 8 1.407 2.525 0.650 367.628
17 9 1.147 2.334 0.717 367.848
17 10 0.936 2.306 0.723 368.060
17 11 0.967 2.463 0.709 368.276
17 12 1.098 2.392 0.703 368.497
17 13 1.026 2.535 0.689 368.751
17 14 1.136 2.415 0.657 368.978
17 15 1.462 2.276 0.600 369.197
17 16 1.305 2.589 0.562 369.439
17 17 1.088 2.327 0.641 369.614
17 18 1.231 2.424 0.657 369.849
17 19 1.262 2.636 0.641 370.041
17 20 1.387 2.544 0.541 370.258
17 21 1.163 2.461 0.662 370.461
17 22 1.412 2.569 0.640 370.662
17 23 1.396 2.725 0.615 370.852
17 24 1.288 2.305 0.639 371.047
17 25 1.092 2.509 0.680 371.236
17 26 1.286 2.703 0.661 371.433
17 27 1.168 2.341 0.685 371.624
17 28 1.078 2.439 0.721 371.820
17 29 1.241 2.555 0.646 372.025
17 30 1.235 2.456 0.700 372.217
17 31 1.267 2.371 0.636 372.448
17 32 1.050 2.274 0.747 372.645
17 33 1.301 2.583 0.656 372.838
17 34 0.882 2.324 0.756 373.043
17 35 1.427 2.456 0.639 373.237
17 36 1.304 2.351 0.670 373.431
17 37 1.192 2.441 0.683 373.623
17 38 1.213 2.479 0.649 373.809
17 39 1.347 2.468 0.593 373.999
17 40 0.660 2.259 0.852 374.186
17 41 1.134 2.413 0.677 374.381
17 42 1.547 2.403 0.601 374.558
17 43 0.950 2.380 0.725 374.740
17 44 1.194 2.466 0.679 374.919
17 45 1.034 2.521 0.717 375.115
17 46 1.140 2.503 0.670 375.307
17 47 1.260 2.319 0.682 375.483
17 48 1.103 2.499 0.712 375.680
17 49 1.512 2.525 0.649 375.875
18 0 1.216 2.445 0.632 386.712
18 1 1.490 2.289 0.668 386.896
18 2 1.109 2.418 0.732 387.097
18 3 1.058 2.349 0.749 387.336
18 4 1.279 2.431 0.710 387.557
18 5 1.006 2.297 0.724 387.758
18 6 1.109 2.386 0.741 388.032
18 7 1.022 2.457 0.714 388.230
18 8 1.457 2.623 0.652 388.435
18 9 1.251 2.337 0.699 388.633
18 10 1.167 2.594 0.688 388.863
18 11 1.049 2.437 0.730 389.080
18 12 1.791 2.656 0.675 389.272
18 13 0.868 2.448 0.758 389.478
18 14 0.894 2.587 0.752 389.684
18 15 1.339 2.335 0.689 389.894
18 16 1.012 2.590 0.757 390.115
18 17 1.143 2.414 0.686 390.317
18 18 1.291 2.328 0.672 390.512
18 19 1.078 2.394 0.739 390.725
18 20 1.214 2.484 0.679 390.924
18 21 1.748 3.195 0.600 391.134
18 22 0.972 2.715 0.743 391.323
18 23 1.029 2.466 0.753 391.538
18 24 0.791 2.361 0.763 391.741
18 25 1.253 2.532 0.679 391.951
18 26 0.933 2.502 0.731 392.162
18 27 0.962 2.389 0.707 392.353
18 28 1.559 2.396 0.663 392.561
18 29 1.157 2.498 0.750 392.753
18 30 1.331 2.491 0.704 393.010
18 31 0.893 2.587 0.794 393.201
18 32 1.385 2.341 0.611 393.417
18 33 1.141 2.465 0.682 393.589
18 34 1.316 2.751 0.662 393.782
18 35 0.840 2.227 0.824 393.973
18 36 1.525 2.623 0.630 394.170
18 37 1.084 2.344 0.673 394.351
18 38 1.845 2.355 0.594 394.542
18 39 1.121 2.400 0.725 394.746
18 40 1.598 2.740 0.620 394.928
18 41 0.867 2.230 0.846 395.119
18 42 1.073 2.712 0.736 395.326
18 43 1.776 2.736 0.571 395.517
18 44 1.222 2.471 0.600 395.708
18 45 1.501 2.485 0.660 395.898
18 46 1.342 2.117 0.737 396.092
18 47 1.017 2.427 0.668 396.292
18 48 1.599 2.707 0.589 396.464
18 49 1.110 2.559 0.747 396.657
19 0 1.413 2.304 0.694 407.521
19 1 0.905 2.434 0.788 407.741
19 2 1.663 2.350 0.586 408.031
19 3 1.601 2.392 0.588 408.236
19 4 1.158 2.456 0.726 408.476
19 5 1.214 2.207 0.756 408.670
19 6 1.239 2.384 0.640 408.894
19 7 1.368 2.594 0.611 409.087
19 8 1.107 2.484 0.710 409.401
19 9 1.185 2.345 0.770 409.647
19 10 1.143 2.338 0.689 409.857
19 11 1.137 2.286 0.707 410.054
19 12 1.486 2.719 0.600 410.249
19 13 1.039 2.413 0.707 410.447
19 14 1.194 2.447 0.663 410.659
19 15 1.073 2.397 0.731 410.863
19 16 1.059 2.272 0.706 411.058
19 17 1.497 2.426 0.575 411.272
19 18 0.893 2.498 0.805 411.494
19 19 0.923 2.502 0.752 411.682
19 20 0.950 2.415 0.746 411.860
19 21 0.753 2.189 0.834 412.085
19 22 1.341 2.326 0.626 412.321
19 23 1.119 2.371 0.730 412.561
19 24 1.486 2.345 0.508 412.739
19 25 1.111 2.211 0.654 412.966
19 26 1.178 2.455 0.691 413.174
19 27 1.605 2.571 0.551 413.360
19 28 1.144 2.599 0.721 413.553
19 29 1.140 2.336 0.695 413.771
19 30 1.102 2.639 0.727 413.968
19 31 1.244 2.278 0.617 414.189
19 32 1.257 2.643 0.677 414.419
19 33 1.455 2.430 0.567 414.615
19 34 1.609 2.638 0.503 414.811
19 35 1.070 2.538 0.737 415.013
19 36 0.895 2.481 0.766 415.206
19 37 1.090 2.564 0.722 415.401
19 38 1.175 2.319 0.694 415.597
19 39 1.295 2.242 0.694 415.775
19 40 1.152 2.150 0.727 415.961
19 41 1.253 2.527 0.695 416.148
19 42 0.845 2.400 0.794 416.342
19 43 0.976 2.613 0.734 416.534
19 44 0.678 2.201 0.813 416.718
19 45 1.112 2.387 0.734 416.923
19 46 1.529 2.441 0.611 417.104
19 47 1.055 2.585 0.747 417.299
19 48 1.355 2.469 0.664 417.493
19 49 1.223 2.396 0.640 417.706
20 0 1.234 2.569 0.666 428.806
20 1 1.499 2.813 0.604 429.002
20 2 0.944 2.438 0.754 429.224
20 3 0.975 2.265 0.735 429.436
20 4 0.800 2.252 0.790 429.629
20 5 0.917 2.580 0.726 429.833
20 6 1.156 2.535 0.701 430.057
20 7 1.379 2.498 0.632 430.253
20 8 1.396 2.628 0.588 430.451
20 9 1.324 2.278 0.707 430.701
20 10 1.341 2.522 0.697 430.989
20 11 1.010 2.449 0.757 431.210
20 12 1.348 2.317 0.655 431.430
20 13 1.440 2.554 0.613 431.619
20 14 1.224 2.496 0.694 431.838
20 15 0.809 2.502 0.800 432.043
20 16 1.203 2.370 0.638 432.278
20 17 1.102 2.380 0.755 432.483
20 18 1.247 2.496 0.649 432.677
20 19 1.097 2.586 0.730 432.876
20 20 1.114 2.727 0.725 433.105
20 21 1.607 2.705 0.509 433.310
20 22 1.360 2.526 0.626 433.542
20 23 1.106 2.588 0.716 433.730
20 24 1.274 2.303 0.608 433.967
20 25 1.031 2.412 0.692 434.176
20 26 1.221 2.641 0.694 434.380
20 27 1.197 2.767 0.668 434.608
20 28 0.762 2.224 0.805 434.810
20 29 1.348 2.371 0.607 435.029
20 30 0.927 2.344 0.745 435.248
20 31 1.410 2.597 0.598 435.468
20 32 1.305 2.398 0.704 435.691
20 33 1.159 2.556 0.722 435.881
20 34 1.355 2.370 0.628 436.074
20 35 1.131 2.344 0.683 436.257
20 36 1.213 2.517 0.735 436.451
20 37 0.924 2.317 0.747 436.646
20 38 0.932 2.324 0.780 436.830
20 39 1.050 2.366 0.719 437.026
20 40 1.200 2.681 0.692 437.218
20 41 1.151 2.386 0.622 437.404
20 42 1.070 2.403 0.702 437.598
20 43 1.036 2.507 0.673 437.782
20 44 1.077 2.460 0.627 438.005
20 45 1.492 2.235 0.630 438.183
20 46 1.224 2.267 0.716 438.376
20 47 0.849 2.194 0.745 438.567
20 48 1.473 2.345 0.652 438.754
20 49 1.272 2.316 0.741 438.937
21 0 1.589 2.491 0.622 449.777
21 1 1.094 2.520 0.686 449.962
21 2 1.489 2.451 0.634 450.159
21 3 0.726 2.136 0.789 450.419
21 4 1.018 2.469 0.761 450.647
21 5 0.934 2.408 0.743 450.841
21 6 1.067 2.155 0.727 451.063
21 7 1.332 2.374 0.627 451.271
21 8 1.543 2.365 0.584 451.522
21 9 1.078 2.294 0.677 451.714
21 10 1.173 2.384 0.664 451.945
21 11 1.061 2.300 0.713 452.143
21 12 1.227 2.357 0.653 452.343
21 13 1.553 2.496 0.601 452.557
21 14 1.095 2.313 0.762 452.808
21 15 1.007 2.509 0.736 453.072
21 16 1.465 2.661 0.676 453.298
21 17 1.409 2.394 0.662 453.526
21 18 1.294 2.550 0.642 453.721
21 19 1.243 2.290 0.674 453.937
21 20 1.705 2.467 0.599 454.138
21 21 0.978 2.141 0.778 454.342
21 22 1.086 2.228 0.713 454.555
21 23 1.121 2.147 0.696 454.755
21 24 1.397 2.432 0.601 454.983
21 25 1.387 2.470 0.614 455.183
21 26 0.738 2.468 0.761 455.395
21 27 0.982 2.194 0.710 455.581
21 28 1.300 2.515 0.606 455.796
21 29 1.056 2.309 0.729 455.996
21 30 1.463 2.607 0.587 456.204
21 31 1.014 2.269 0.738 456.402
21 32 1.853 2.536 0.588 456.594
21 33 1.099 2.433 0.687 456.766
21 34 1.126 2.381 0.740 456.947
21 35 1.588 2.570 0.623 457.138
21 36 1.471 2.399 0.590 457.320
21 37 1.370 2.356 0.654 457.493
21 38 1.113 2.413 0.700 457.677
21 39 1.068 2.405 0.766 457.866
21 40 1.102 2.412 0.696 458.083
21 41 1.043 2.397 0.771 458.293
21 42 1.220 2.652 0.687 458.486
21 43 1.046 2.503 0.762 458.680
21 44 1.334 2.378 0.661 458.882
21 45 1.151 2.318 0.639 459.078
21 46 1.295 2.357 0.680 459.253
21 47 1.138 2.515 0.726 459.449
21 48 1.176 2.620 0.719 459.643
21 49 1.603 2.597 0.598 459.834
22 0 1.153 2.606 0.723 471.207
22 1 1.667 2.484 0.616 471.425
22 2 0.987 2.403 0.742 471.663
22 3 1.209 2.515 0.692 471.908
22 4 1.313 2.504 0.547 472.104
22 5 1.210 2.530 0.665 472.300
22 6 1.622 2.586 0.566 472.500
22 7 1.320 2.618 0.669 472.718
22 8 1.404 2.388 0.617 472.950
22 9 1.234 2.694 0.662 473.248
22 10 1.383 2.281 0.655 473.552
22 11 1.105 2.562 0.723 473.755
22 12 1.435 2.522 0.596 473.956
22 13 1.582 2.686 0.503 474.182
22 14 1.698 2.373 0.532 474.376
22 15 0.891 2.268 0.817 474.609
22 16 1.429 2.499 0.584 474.820
22 17 1.601 2.985 0.481 475.069
22 18 1.857 2.172 0.729 475.282
22 19 1.548 2.402 0.627 475.557
22 20 1.109 2.372 0.662 475.749
22 21 1.285 2.425 0.662 475.966
22 22 1.587 2.460 0.635 476.166
22 23 1.249 2.390 0.710 476.402
22 24 1.344 2.362 0.605 476.609
22 25 0.945 2.287 0.830 476.810
22 26 0.965 2.727 0.717 477.018
22 27 1.391 2.462 0.637 477.218
22 28 1.411 2.407 0.624 477.436
22 29 1.013 2.407 0.706 477.653
22 30 0.951 2.345 0.733 477.868
22 31 1.494 2.330 0.604 478.111
22 32 1.126 2.617 0.712 478.313
22 33 1.305 2.503 0.614 478.500
22 34 1.096 2.226 0.738 478.696
22 35 1.195 2.272 0.714 478.896
22 36 0.880 2.391 0.782 479.111
22 37 0.781 2.105 0.809 479.295
22 38 1.002 2.431 0.757 479.479
22 39 0.836 2.356 0.813 479.676
22 40 1.413 2.387 0.627 479.883
22 41 1.101 2.302 0.699 480.069
22 42 0.863 2.109 0.827 480.263
22 43 1.277 2.250 0.650 480.459
22 44 1.393 2.604 0.551 480.661
22 45 1.029 2.278 0.722 480.850
22 46 0.964 2.297 0.770 481.029
22 47 1.320 2.617 0.715 481.235
22 48 1.332 2.561 0.645 481.423
22 49 1.242 2.192 0.654 481.624
23 0 1.012 2.362 0.720 492.391
23 1 0.967 2.485 0.743 492.606
23 2 1.028 2.337 0.768 492.831
23 3 1.168 2.303 0.709 493.101
23 4 1.725 2.708 0.604 493.306
23 5 0.928 2.190 0.787 493.507
23 6 1.222 2.617 0.666 493.707
23 7 1.038 2.559 0.726 493.921
23 8 0.979 2.541 0.742 494.124
23 9 1.228 2.276 0.678 494.327
23 10 1.470 2.392 0.601 494.620
23 11 1.742 2.530 0.613 494.898
23 12 1.517 2.753 0.646 495.108
23 13 1.098 2.444 0.692 495.376
23 14 1.603 2.465 0.575 495.603
23 15 1.407 2.361 0.580 495.807
23 16 1.438 2.287 0.575 496.020
23 17 1.449 2.430 0.570 496.241
23 18 1.892 2.599 0.489 496.450
23 19 1.506 2.259 0.649 496.650
23 20 1.505 2.280 0.585 496.858
23 21 1.288 2.655 0.631 497.087
23 22 1.276 2.347 0.603 497.330
23 23 1.031 2.370 0.688 497.526
23 24 1.570 2.420 0.589 497.734
23 25 1.230 2.409 0.669 497.917
23 26 1.583 2.568 0.628 498.126
23 27 1.202 2.542 0.612 498.307
23 28 1.240 2.526 0.648 498.509
23 29 1.014 2.578 0.717 498.704
23 30 1.401 2.576 0.602 498.907
23 31 1.130 2.507 0.666 499.100
23 32 0.826 2.322 0.712 499.311
23 33 1.098 2.534 0.690 499.491
23 34 1.776 2.515 0.513 499.703
23 35 0.917 2.334 0.732 499.899
23 36 2.023 2.362 0.536 500.094
23 37 1.308 2.265 0.594 500.272
23 38 1.101 2.343 0.651 500.451
23 39 1.489 2.469 0.613 500.657
23 40 1.448 2.395 0.608 500.846
23 41 1.156 2.554 0.642 501.034
23 42 1.161 2.261 0.632 501.233
23 43 1.215 2.571 0.657 501.413
23 44 1.489 2.521 0.561 501.608
23 45 1.510 2.478 0.544 501.790
23 46 1.453 2.527 0.710 501.977
23 47 1.271 2.398 0.560 502.174
23 48 0.860 2.169 0.784 502.375
23 49 1.163 2.188 0.713 502.565
24 0 1.610 2.452 0.549 513.617
24 1 1.247 2.528 0.664 513.820
24 2 1.253 2.351 0.588 514.020
24 3 1.034 2.541 0.747 514.242
24 4 1.198 2.297 0.756 514.440
24 5 1.208 2.518 0.641 514.658
24 6 0.887 2.630 0.796 514.868
24 7 1.346 2.422 0.573 515.078
24 8 1.170 2.392 0.655 515.335
24 9 1.411 2.197 0.767 515.561
24 10 1.282 2.516 0.616 515.796
24 11 1.058 2.304 0.710 516.017
24 12 1.022 2.343 0.696 516.231
24 13 1.209 2.487 0.718 516.445
24 14 1.272 2.584 0.675 516.657
24 15 1.253 2.452 0.655 516.863
24 16 1.460 2.431 0.599 517.071
24 17 0.946 2.294 0.717 517.269
24 18 1.067 2.405 0.768 517.473
24 19 0.710 2.600 0.825 517.676
24 20 0.854 2.280 0.817 517.884
24 21 1.208 2.311 0.727 518.124
24 22 1.282 2.597 0.629 518.322
24 23 1.436 2.573 0.617 518.509
24 24 0.860 2.332 0.760 518.712
24 25 0.969 2.403 0.764 518.901
24 26 1.534 2.522 0.595 519.113
24 27 1.078 2.341 0.748 519.326
24 28 1.079 2.324 0.831 519.541
24 29 1.321 2.382 0.701 519.746
24 30 1.174 2.375 0.759 519.964
24 31 1.045 2.532 0.743 520.174
24 32 1.126 2.253 0.737 520.386
24 33 1.144 2.401 0.670 520.566
24 34 1.315 2.658 0.657 520.744
24 35 0.871 2.575 0.813 520.923
24 36 1.165 2.491 0.668 521.117
24 37 1.202 2.312 0.693 521.297
24 38 1.149 2.264 0.687 521.499
24 39 0.873 2.225 0.809 521.688
24 40 1.452 2.318 0.623 521.884
24 41 1.541 2.645 0.637 522.073
24 42 1.022 2.309 0.710 522.264
24 43 1.036 2.522 0.682 522.469
24 44 1.123 2.278 0.756 522.669
24 45 0.796 2.604 0.796 522.844
24 46 1.150 2.538 0.734 523.061
24 47 1.093 2.375 0.698 523.262
24 48 1.224 2.356 0.605 523.471
24 49 1.409 2.388 0.702 523.666
25 0 0.847 2.413 0.793 534.244
25 1 0.784 2.172 0.791 534.447
25 2 1.267 2.440 0.706 534.976
25 3 1.181 2.564 0.697 535.198
25 4 1.031 2.506 0.733 535.403
25 5 0.791 2.385 0.829 535.609
25 6 1.016 2.250 0.711 535.859
25 7 0.994 2.304 0.723 536.076
25 8 1.411 2.258 0.622 536.286
25 9 1.677 2.779 0.513 536.493
25 10 1.415 2.438 0.663 536.715
25 11 1.169 2.599 0.694 536.916
25 12 1.499 2.458 0.684 537.152
25 13 1.401 2.739 0.707 537.371
25 14 1.270 2.431 0.636 537.563
25 15 0.797 2.289 0.776 537.758
25 16 1.364 2.159 0.594 537.984
25 17 1.063 2.265 0.802 538.199
25 18 1.005 2.431 0.691 538.416
25 19 0.760 2.317 0.820 538.605
25 20 0.912 2.248 0.818 538.801
25 21 1.125 2.420 0.674 538.999
25 22 1.572 2.310 0.562 539.220
25 23 1.293 2.583 0.692 539.461
25 24 1.009 2.273 0.737 539.666
25 25 1.250 2.404 0.693 539.857
25 26 1.321 2.465 0.678 540.075
25 27 1.407 2.556 0.630 540.277
25 28 1.138 2.464 0.711 540.504
25 29 1.175 2.396 0.732 540.741
25 30 1.166 2.363 0.730 540.954
25 31 1.202 2.233 0.669 541.157
25 32 1.226 2.340 0.716 541.365
25 33 0.986 2.184 0.717 541.568
25 34 0.892 2.419 0.743 541.752
25 35 0.848 2.500 0.753 541.947
25 36 1.587 2.645 0.554 542.134
25 37 1.113 2.629 0.741 542.308
25 38 0.869 2.358 0.805 542.496
25 39 1.467 2.526 0.640 542.684
25 40 1.629 2.602 0.497 542.872
25 41 1.176 2.433 0.733 543.102
25 42 1.247 2.446 0.668 543.289
25 43 1.179 2.494 0.688 543.504
25 44 1.339 2.366 0.596 543.702
25 45 0.951 2.329 0.734 543.917
25 46 1.035 2.162 0.746 544.114
25 47 1.085 2.221 0.691 544.305
25 48 1.026 2.572 0.730 544.500
25 49 0.910 2.467 0.760 544.692
26 0 1.092 2.484 0.700 557.127
26 1 1.113 2.222 0.691 557.340
26 2 1.096 2.508 0.736 557.564
26 3 1.020 2.420 0.701 557.759
26 4 1.368 2.611 0.643 558.008
26 5 1.019 2.285 0.729 558.217
26 6 1.712 2.482 0.446 558.415
26 7 1.224 2.453 0.653 558.626
26 8 0.900 2.374 0.736 558.850
26 9 1.365 2.564 0.596 559.063
26 10 1.129 2.334 0.665 559.256
26 11 1.187 2.448 0.662 559.477
26 12 1.296 2.557 0.645 559.696
26 13 0.977 2.211 0.707 559.965
26 14 1.260 2.391 0.632 560.203
26 15 1.002 2.618 0.754 560.416
26 16 1.261 2.598 0.661 560.614
26 17 1.206 2.476 0.653 560.835
26 18 1.317 2.431 0.613 561.044
26 19 0.975 2.296 0.720 561.234
26 20 0.989 2.381 0.710 561.467
26 21 1.511 2.597 0.588 561.709
26 22 0.839 2.214 0.735 561.900
26 23 1.103 2.465 0.727 562.131
26 24 1.391 2.289 0.646 562.338
26 25 1.109 2.434 0.695 562.594
26 26 1.034 2.444 0.721 562.811
26 27 0.716 2.183 0.807 563.032
26 28 1.395 2.518 0.694 563.254
26 29 1.885 2.639 0.493 563.482
26 30 0.999 2.259 0.786 563.728
26 31 1.280 2.377 0.805 563.952
26 32 1.313 2.117 0.735 564.193
26 33 1.154 2.562 0.767 564.387
26 34 0.968 2.277 0.761 564.573
26 35 1.736 2.903 0.482 564.760
26 36 1.267 2.170 0.672 564.965
26 37 1.021 2.508 0.752 565.155
26 38 1.163 2.445 0.687 565.367
26 39 1.745 2.967 0.527 565.564
26 40 1.095 2.320 0.722 565.746
26 41 0.962 2.481 0.803 565.945
26 42 1.196 2.407 0.716 566.140
26 43 0.983 2.258 0.712 566.325
26 44 1.044 2.315 0.711 566.521
26 45 1.511 2.383 0.672 566.724
26 46 1.423 2.713 0.619 566.923
26 47 0.869 2.136 0.821 567.136
26 48 1.421 2.654 0.655 567.339
26 49 1.144 2.343 0.708 567.540
27 0 1.019 2.101 0.747 577.947
27 1 1.141 2.162 0.650 578.207
27 2 0.864 2.220 0.814 578.418
27 3 1.200 2.251 0.674 578.821
27 4 1.172 2.351 0.690 579.059
27 5 1.637 2.484 0.560 579.262
27 6 1.066 2.123 0.722 579.514
27 7 1.274 2.482 0.631 579.764
27 8 1.080 2.540 0.729 579.972
27 9 1.103 2.394 0.748 580.183
27 10 1.755 2.600 0.517 580.386
27 11 1.578 2.394 0.504 580.609
27 12 1.080 2.331 0.723 580.838
27 13 1.405 2.488 0.696 581.028
27 14 1.082 2.509 0.729 581.235
27 15 1.177 2.196 0.697 581.450
27 16 1.188 2.348 0.662 581.636
27 17 0.891 2.241 0.774 581.883
27 18 1.040 2.330 0.724 582.094
27 19 1.377 2.450 0.595 582.300
27 20 1.354 2.406 0.654 582.512
27 21 0.941 2.423 0.760 582.732
27 22 0.980 2.198 0.733 582.983
27 23 0.958 2.480 0.737 583.183
27 24 1.076 2.140 0.686 583.395
27 25 1.101 2.260 0.683 583.594
27 26 1.168 2.403 0.647 583.827
27 27 1.492 2.586 0.680 584.037
27 28 1.631 2.479 0.488 584.231
27 29 1.051 2.264 0.742 584.490
27 30 1.059 2.671 0.704 584.711
27 31 1.678 2.183 0.619 584.923
27 32 1.185 2.252 0.679 585.135
27 33 1.231 2.257 0.677 585.320
27 34 1.130 2.404 0.623 585.521
27 35 1.239 2.372 0.644 585.714
27 36 0.979 2.359 0.654 585.904
27 37 1.402 2.567 0.579 586.109
27 38 0.907 2.189 0.823 586.305
27 39 1.055 2.028 0.718 586.509
